Year,BEAT,Crime Group,Crime Category,crime_counts
2017,J2,Property Crime,Arson,3
2017,J2,Property Crime,Burglary,182
2017,J2,Property Crime,Larceny-Theft,431
2017,J2,Property Crime,Motor Vehicle Theft,83
2017,J3,Person Crime,Aggravated Assault,35
2017,J3,Person Crime,Rape,5
2017,J3,Person Crime,Robbery,17
2017,J3,Property Crime,Arson,5
2017,J3,Property Crime,Burglary,179
2017,J3,Property Crime,Larceny-Theft,793
2017,J3,Property Crime,Motor Vehicle Theft,80
2017,K1,Person Crime,Aggravated Assault,64
2017,K1,Person Crime,Homicide,1
2017,K1,Person Crime,Rape,12
2017,K1,Person Crime,Robbery,63
2017,K1,Property Crime,Arson,1
2017,K1,Property Crime,Burglary,80
2017,K1,Property Crime,Larceny-Theft,642
2017,K1,Property Crime,Motor Vehicle Theft,25
2017,K2,Person Crime,Aggravated Assault,91
2017,K2,Person Crime,Rape,8
2017,K2,Person Crime,Robbery,56
2017,K2,Property Crime,Burglary,80
2017,K2,Property Crime,Larceny-Theft,424
2017,K2,Property Crime,Motor Vehicle Theft,18
2017,K3,Person Crime,Aggravated Assault,162
2017,K3,Person Crime,Homicide,2
2017,K3,Person Crime,Rape,3
2017,K3,Person Crime,Robbery,121
2017,K3,Property Crime,Arson,5
2017,K3,Property Crime,Burglary,163
2017,K3,Property Crime,Larceny-Theft,1863
2017,K3,Property Crime,Motor Vehicle Theft,59
2017,L1,Person Crime,Aggravated Assault,55
2017,L1,Person Crime,Rape,6
2017,L1,Person Crime,Robbery,23
2017,L1,Property Crime,Arson,1
2017,L1,Property Crime,Burglary,138
2017,L1,Property Crime,Larceny-Theft,393
2017,L1,Property Crime,Motor Vehicle Theft,95
2017,L2,Person Crime,Aggravated Assault,43
2017,L2,Person Crime,Rape,7
2017,L2,Person Crime,Robbery,52
2017,L2,Property Crime,Arson,6
2017,L2,Property Crime,Burglary,146
2017,L2,Property Crime,Larceny-Theft,991
2017,L2,Property Crime,Motor Vehicle Theft,131
2017,L3,Person Crime,Aggravated Assault,35
2017,L3,Person Crime,Rape,6
2017,L3,Person Crime,Robbery,25
2017,L3,Property Crime,Arson,2
2017,L3,Property Crime,Burglary,111
2017,L3,Property Crime,Larceny-Theft,363
2017,L3,Property Crime,Motor Vehicle Theft,71
2017,M1,Person Crime,Aggravated Assault,44
2017,M1,Person Crime,Rape,3
2017,M1,Person Crime,Robbery,28
2017,M1,Property Crime,Arson,4
2017,M1,Property Crime,Burglary,86
2017,M1,Property Crime,Larceny-Theft,958
2017,M1,Property Crime,Motor Vehicle Theft,13
2017,M2,Person Crime,Aggravated Assault,65
2017,M2,Person Crime,Rape,3
2017,M2,Person Crime,Robbery,70
2017,M2,Property Crime,Arson,2
2017,M2,Property Crime,Burglary,126
2017,M2,Property Crime,Larceny-Theft,895
2017,M2,Property Crime,Motor Vehicle Theft,13
2017,M3,Person Crime,Aggravated Assault,61
2017,M3,Person Crime,Rape,3
2017,M3,Person Crime,Robbery,63
2017,M3,Property Crime,Arson,1
2017,M3,Property Crime,Burglary,96
2017,M3,Property Crime,Larceny-Theft,903
2017,M3,Property Crime,Motor Vehicle Theft,15
2017,N1,Person Crime,Aggravated Assault,31
2017,N1,Person Crime,Rape,1
2017,N1,Person Crime,Robbery,11
2017,N1,Property Crime,Arson,6
2017,N1,Property Crime,Burglary,161
2017,N1,Property Crime,Larceny-Theft,451
2017,N1,Property Crime,Motor Vehicle Theft,46
2017,N2,Person Crime,Aggravated Assault,46
2017,N2,Person Crime,Homicide,1
2017,N2,Person Crime,Rape,4
2017,N2,Person Crime,Robbery,42
2017,N2,Property Crime,Arson,2
2017,N2,Property Crime,Burglary,118
2017,N2,Property Crime,Larceny-Theft,520
2017,N2,Property Crime,Motor Vehicle Theft,53
2017,N3,Person Crime,Aggravated Assault,81
2017,N3,Person Crime,Rape,11
2017,N3,Person Crime,Robbery,37
2017,N3,Property Crime,Arson,6
2017,N3,Property Crime,Burglary,151
2017,N3,Property Crime,Larceny-Theft,683
2017,N3,Property Crime,Motor Vehicle Theft,73
2017,O1,Person Crime,Aggravated Assault,46
2017,O1,Person Crime,Homicide,1
2017,O1,Person Crime,Rape,3
2017,O1,Person Crime,Robbery,25
2017,O1,Property Crime,Arson,2
2017,O1,Property Crime,Burglary,35
2017,O1,Property Crime,Larceny-Theft,359
2017,O1,Property Crime,Motor Vehicle Theft,46
2017,O2,Person Crime,Aggravated Assault,25
2017,O2,Person Crime,Homicide,1
2017,O2,Person Crime,Rape,3
2017,O2,Person Crime,Robbery,10
2017,O2,Property Crime,Arson,5
2017,O2,Property Crime,Burglary,76
2017,O2,Property Crime,Larceny-Theft,210
2017,O2,Property Crime,Motor Vehicle Theft,48
2017,O3,Person Crime,Aggravated Assault,31
2017,O3,Person Crime,Rape,2
2017,O3,Person Crime,Robbery,10
2017,O3,Property Crime,Arson,3
2017,O3,Property Crime,Burglary,108
2017,O3,Property Crime,Larceny-Theft,207
2017,O3,Property Crime,Motor Vehicle Theft,57
2017,Q1,Person Crime,Aggravated Assault,17
2017,Q1,Person Crime,Rape,1
2017,Q1,Person Crime,Robbery,11
2017,Q1,Property Crime,Arson,7
2017,Q1,Property Crime,Burglary,170
2017,Q1,Property Crime,Larceny-Theft,477
2017,Q1,Property Crime,Motor Vehicle Theft,47
2017,Q2,Person Crime,Aggravated Assault,29
2017,Q2,Person Crime,Homicide,1
2017,Q2,Person Crime,Rape,3
2017,Q2,Person Crime,Robbery,9
2017,Q2,Property Crime,Burglary,269
2017,Q2,Property Crime,Larceny-Theft,585
2017,Q2,Property Crime,Motor Vehicle Theft,109
2017,Q3,Person Crime,Aggravated Assault,53
2017,Q3,Person Crime,Homicide,1
2017,Q3,Person Crime,Rape,4
2017,Q3,Person Crime,Robbery,39
2017,Q3,Property Crime,Burglary,266
2017,Q3,Property Crime,Larceny-Theft,865
2017,Q3,Property Crime,Motor Vehicle Theft,55
2017,R1,Person Crime,Aggravated Assault,55
2017,R1,Person Crime,Rape,2
2017,R1,Person Crime,Robbery,25
2017,R1,Property Crime,Arson,4
2017,R1,Property Crime,Burglary,86
2017,R1,Property Crime,Larceny-Theft,308
2017,R1,Property Crime,Motor Vehicle Theft,126
2017,R2,Person Crime,Aggravated Assault,64
2017,R2,Person Crime,Homicide,2
2017,R2,Person Crime,Rape,6
2017,R2,Person Crime,Robbery,64
2017,R2,Property Crime,Arson,1
2017,R2,Property Crime,Burglary,106
2017,R2,Property Crime,Larceny-Theft,486
2017,R2,Property Crime,Motor Vehicle Theft,90
2017,R3,Person Crime,Aggravated Assault,53
2017,R3,Person Crime,Homicide,4
2017,R3,Person Crime,Rape,3
2017,R3,Person Crime,Robbery,31
2017,R3,Property Crime,Arson,2
2017,R3,Property Crime,Burglary,135
2017,R3,Property Crime,Larceny-Theft,401
2017,R3,Property Crime,Motor Vehicle Theft,127
2017,S1,Person Crime,Aggravated Assault,37
2017,S1,Person Crime,Rape,3
2017,S1,Person Crime,Robbery,29
2017,S1,Property Crime,Arson,4
2017,S1,Property Crime,Burglary,126
2017,S1,Property Crime,Larceny-Theft,203
2017,S1,Property Crime,Motor Vehicle Theft,81
2017,S2,Person Crime,Aggravated Assault,66
2017,S2,Person Crime,Homicide,3
2017,S2,Person Crime,Rape,6
2017,S2,Person Crime,Robbery,49
2017,S2,Property Crime,Arson,4
2017,S2,Property Crime,Burglary,87
2017,S2,Property Crime,Larceny-Theft,172
2017,S2,Property Crime,Motor Vehicle Theft,102
2017,S3,Person Crime,Aggravated Assault,55
2017,S3,Person Crime,Rape,4
2017,S3,Person Crime,Robbery,24
2017,S3,Property Crime,Arson,2
2017,S3,Property Crime,Burglary,152
2017,S3,Property Crime,Larceny-Theft,324
2017,S3,Property Crime,Motor Vehicle Theft,107
2017,U1,Person Crime,Aggravated Assault,23
2017,U1,Person Crime,Rape,5
2017,U1,Person Crime,Robbery,27
2017,U1,Property Crime,Arson,8
2017,U1,Property Crime,Burglary,372
2017,U1,Property Crime,Larceny-Theft,806
2017,U1,Property Crime,Motor Vehicle Theft,161
2017,U2,Person Crime,Aggravated Assault,74
2017,U2,Person Crime,Homicide,1
2017,U2,Person Crime,Rape,7
2017,U2,Person Crime,Robbery,40
2017,U2,Property Crime,Arson,3
2017,U2,Property Crime,Burglary,334
2017,U2,Property Crime,Larceny-Theft,603
2017,U2,Property Crime,Motor Vehicle Theft,39
2017,U3,Person Crime,Aggravated Assault,35
2017,U3,Person Crime,Rape,9
2017,U3,Person Crime,Robbery,38
2017,U3,Property Crime,Arson,2
2017,U3,Property Crime,Burglary,211
2017,U3,Property Crime,Larceny-Theft,853
2017,U3,Property Crime,Motor Vehicle Theft,112
2017,W1,Person Crime,Aggravated Assault,35
2017,W1,Person Crime,Homicide,1
2017,W1,Person Crime,Rape,4
2017,W1,Person Crime,Robbery,17
2017,W1,Property Crime,Arson,3
2017,W1,Property Crime,Burglary,116
2017,W1,Property Crime,Larceny-Theft,437
2017,W1,Property Crime,Motor Vehicle Theft,94
2017,W2,Person Crime,Aggravated Assault,57
2017,W2,Person Crime,Rape,4
2017,W2,Person Crime,Robbery,28
2017,W2,Property Crime,Arson,1
2017,W2,Property Crime,Burglary,162
2017,W2,Property Crime,Larceny-Theft,589
2017,W2,Property Crime,Motor Vehicle Theft,107
2017,W3,Person Crime,Aggravated Assault,28
2017,W3,Person Crime,Rape,3
2017,W3,Person Crime,Robbery,9
2017,W3,Property Crime,Arson,2
2017,W3,Property Crime,Burglary,107
2017,W3,Property Crime,Larceny-Theft,402
2017,W3,Property Crime,Motor Vehicle Theft,80
2018,B1,Person Crime,Aggravated Assault,60
2018,B1,Person Crime,Homicide,2
2018,B1,Person Crime,Rape,7
2018,B1,Person Crime,Robbery,31
2018,B1,Property Crime,Arson,1
2018,B1,Property Crime,Burglary,267
2018,B1,Property Crime,Larceny-Theft,671
2018,B1,Property Crime,Motor Vehicle Theft,111
2018,B2,Person Crime,Aggravated Assault,39
2018,B2,Person Crime,Rape,5
2018,B2,Person Crime,Robbery,18
2018,B2,Property Crime,Arson,3
2018,B2,Property Crime,Burglary,273
2018,B2,Property Crime,Larceny-Theft,1057
2018,B2,Property Crime,Motor Vehicle Theft,156
2018,B3,Person Crime,Aggravated Assault,36
2018,B3,Person Crime,Homicide,1
2018,B3,Person Crime,Rape,3
2018,B3,Person Crime,Robbery,14
2018,B3,Property Crime,Arson,2
2018,B3,Property Crime,Burglary,352
2018,B3,Property Crime,Larceny-Theft,861
2018,B3,Property Crime,Motor Vehicle Theft,124
2018,C1,Person Crime,Aggravated Assault,28
2018,C1,Person Crime,Rape,6
2018,C1,Person Crime,Robbery,29
2018,C1,Property Crime,Arson,2
2018,C1,Property Crime,Burglary,174
2018,C1,Property Crime,Larceny-Theft,358
2018,C1,Property Crime,Motor Vehicle Theft,61
2018,C2,Person Crime,Aggravated Assault,28
2018,C2,Person Crime,Rape,3
2018,C2,Person Crime,Robbery,16
2018,C2,Property Crime,Burglary,109
2018,C2,Property Crime,Larceny-Theft,322
2018,C2,Property Crime,Motor Vehicle Theft,43
2018,C3,Person Crime,Aggravated Assault,41
2018,C3,Person Crime,Rape,3
2018,C3,Person Crime,Robbery,27
2018,C3,Property Crime,Burglary,118
2018,C3,Property Crime,Larceny-Theft,297
2018,C3,Property Crime,Motor Vehicle Theft,48
2018,D1,Person Crime,Aggravated Assault,71
2018,D1,Person Crime,Homicide,1
2018,D1,Person Crime,Rape,5
2018,D1,Person Crime,Robbery,34
2018,D1,Property Crime,Arson,3
2018,D1,Property Crime,Burglary,162
2018,D1,Property Crime,Larceny-Theft,681
2018,D1,Property Crime,Motor Vehicle Theft,22
2018,D2,Person Crime,Aggravated Assault,38
2018,D2,Person Crime,Rape,4
2018,D2,Person Crime,Robbery,22
2018,D2,Property Crime,Arson,4
2018,D2,Property Crime,Burglary,268
2018,D2,Property Crime,Larceny-Theft,518
2018,D2,Property Crime,Motor Vehicle Theft,54
2018,D3,Person Crime,Aggravated Assault,38
2018,D3,Person Crime,Rape,4
2018,D3,Person Crime,Robbery,28
2018,D3,Property Crime,Arson,3
2018,D3,Property Crime,Burglary,247
2018,D3,Property Crime,Larceny-Theft,514
2018,D3,Property Crime,Motor Vehicle Theft,54
2018,E1,Person Crime,Aggravated Assault,91
2018,E1,Person Crime,Homicide,1
2018,E1,Person Crime,Rape,16
2018,E1,Person Crime,Robbery,53
2018,E1,Property Crime,Arson,2
2018,E1,Property Crime,Burglary,211
2018,E1,Property Crime,Larceny-Theft,472
2018,E1,Property Crime,Motor Vehicle Theft,76
2018,E2,Person Crime,Aggravated Assault,111
2018,E2,Person Crime,Rape,12
2018,E2,Person Crime,Robbery,59
2018,E2,Property Crime,Arson,1
2018,E2,Property Crime,Burglary,142
2018,E2,Property Crime,Larceny-Theft,551
2018,E2,Property Crime,Motor Vehicle Theft,42
2018,E3,Person Crime,Aggravated Assault,98
2018,E3,Person Crime,Rape,9
2018,E3,Person Crime,Robbery,23
2018,E3,Property Crime,Arson,7
2018,E3,Property Crime,Burglary,204
2018,E3,Property Crime,Larceny-Theft,468
2018,E3,Property Crime,Motor Vehicle Theft,55
2018,F1,Person Crime,Aggravated Assault,57
2018,F1,Person Crime,Rape,4
2018,F1,Person Crime,Robbery,18
2018,F1,Property Crime,Arson,1
2018,F1,Property Crime,Burglary,104
2018,F1,Property Crime,Larceny-Theft,288
2018,F1,Property Crime,Motor Vehicle Theft,110
2018,F2,Person Crime,Aggravated Assault,35
2018,F2,Person Crime,Homicide,1
2018,F2,Person Crime,Rape,3
2018,F2,Person Crime,Robbery,37
2018,F2,Property Crime,Arson,2
2018,F2,Property Crime,Burglary,125
2018,F2,Property Crime,Larceny-Theft,451
2018,F2,Property Crime,Motor Vehicle Theft,138
2018,F3,Person Crime,Aggravated Assault,62
2018,F3,Person Crime,Homicide,3
2018,F3,Person Crime,Rape,3
2018,F3,Person Crime,Robbery,17
2018,F3,Property Crime,Arson,2
2018,F3,Property Crime,Burglary,173
2018,F3,Property Crime,Larceny-Theft,349
2018,F3,Property Crime,Motor Vehicle Theft,139
2018,G1,Person Crime,Aggravated Assault,69
2018,G1,Person Crime,Rape,5
2018,G1,Person Crime,Robbery,17
2018,G1,Property Crime,Arson,4
2018,G1,Property Crime,Burglary,111
2018,G1,Property Crime,Larceny-Theft,201
2018,G1,Property Crime,Motor Vehicle Theft,33
2018,G2,Person Crime,Aggravated Assault,60
2018,G2,Person Crime,Homicide,2
2018,G2,Person Crime,Rape,2
2018,G2,Person Crime,Robbery,22
2018,G2,Property Crime,Arson,1
2018,G2,Property Crime,Burglary,75
2018,G2,Property Crime,Larceny-Theft,266
2018,G2,Property Crime,Motor Vehicle Theft,60
2018,G3,Person Crime,Aggravated Assault,42
2018,G3,Person Crime,Rape,4
2018,G3,Person Crime,Robbery,16
2018,G3,Property Crime,Arson,1
2018,G3,Property Crime,Burglary,96
2018,G3,Property Crime,Larceny-Theft,333
2018,G3,Property Crime,Motor Vehicle Theft,48
2018,J1,Person Crime,Aggravated Assault,51
2018,J1,Person Crime,Rape,4
2018,J1,Person Crime,Robbery,16
2018,J1,Property Crime,Burglary,176
2018,J1,Property Crime,Larceny-Theft,444
2018,J1,Property Crime,Motor Vehicle Theft,90
2018,J2,Person Crime,Aggravated Assault,28
2018,J2,Person Crime,Rape,3
2018,J2,Person Crime,Robbery,9
2018,J2,Property Crime,Arson,2
2018,J2,Property Crime,Burglary,257
2018,J2,Property Crime,Larceny-Theft,531
2018,J2,Property Crime,Motor Vehicle Theft,92
2018,J3,Person Crime,Aggravated Assault,37
2018,J3,Person Crime,Rape,3
2018,J3,Person Crime,Robbery,29
2018,J3,Property Crime,Arson,5
2018,J3,Property Crime,Burglary,179
2018,J3,Property Crime,Larceny-Theft,633
2018,J3,Property Crime,Motor Vehicle Theft,104
2018,K1,Person Crime,Aggravated Assault,91
2018,K1,Person Crime,Homicide,2
2018,K1,Person Crime,Rape,7
2018,K1,Person Crime,Robbery,70
2018,K1,Property Crime,Arson,3
2018,K1,Property Crime,Burglary,64
2018,K1,Property Crime,Larceny-Theft,525
2018,K1,Property Crime,Motor Vehicle Theft,26
2018,K2,Person Crime,Aggravated Assault,114
2018,K2,Person Crime,Homicide,1
2018,K2,Person Crime,Rape,6
2018,K2,Person Crime,Robbery,38
2018,K2,Property Crime,Arson,2
2018,K2,Property Crime,Burglary,48
2018,K2,Property Crime,Larceny-Theft,507
2018,K2,Property Crime,Motor Vehicle Theft,23
2018,K3,Person Crime,Aggravated Assault,209
2018,K3,Person Crime,Homicide,2
2018,K3,Person Crime,Rape,18
2018,K3,Person Crime,Robbery,140
2018,K3,Property Crime,Burglary,219
2018,K3,Property Crime,Larceny-Theft,1815
2018,K3,Property Crime,Motor Vehicle Theft,65
2018,L1,Person Crime,Aggravated Assault,49
2018,L1,Person Crime,Rape,6
2018,L1,Person Crime,Robbery,19
2018,L1,Property Crime,Arson,1
2018,L1,Property Crime,Burglary,142
2018,L1,Property Crime,Larceny-Theft,357
2018,L1,Property Crime,Motor Vehicle Theft,91
2018,L2,Person Crime,Aggravated Assault,29
2018,L2,Person Crime,Rape,1
2018,L2,Person Crime,Robbery,59
2018,L2,Property Crime,Arson,2
2018,L2,Property Crime,Burglary,162
2018,L2,Property Crime,Larceny-Theft,837
2018,L2,Property Crime,Motor Vehicle Theft,117
2018,L3,Person Crime,Aggravated Assault,46
2018,L3,Person Crime,Homicide,1
2018,L3,Person Crime,Rape,4
2018,L3,Person Crime,Robbery,32
2018,L3,Property Crime,Arson,1
2018,L3,Property Crime,Burglary,157
2018,L3,Property Crime,Larceny-Theft,360
2018,L3,Property Crime,Motor Vehicle Theft,64
2018,M1,Person Crime,Aggravated Assault,60
2018,M1,Person Crime,Rape,6
2018,M1,Person Crime,Robbery,37
2018,M1,Property Crime,Arson,2
2018,M1,Property Crime,Burglary,142
2018,M1,Property Crime,Larceny-Theft,1012
2018,M1,Property Crime,Motor Vehicle Theft,21
2018,M2,Person Crime,Aggravated Assault,44
2018,M2,Person Crime,Rape,1
2018,M2,Person Crime,Robbery,80
2018,M2,Property Crime,Arson,2
2018,M2,Property Crime,Burglary,82
2018,M2,Property Crime,Larceny-Theft,909
2018,M2,Property Crime,Motor Vehicle Theft,29
2018,M3,Person Crime,Aggravated Assault,70
2018,M3,Person Crime,Rape,7
2018,M3,Person Crime,Robbery,81
2018,M3,Property Crime,Arson,2
2018,M3,Property Crime,Burglary,84
2018,M3,Property Crime,Larceny-Theft,942
2018,M3,Property Crime,Motor Vehicle Theft,17
2018,N1,Person Crime,Aggravated Assault,24
2018,N1,Person Crime,Rape,7
2018,N1,Person Crime,Robbery,13
2018,N1,Property Crime,Burglary,175
2018,N1,Property Crime,Larceny-Theft,370
2018,N1,Property Crime,Motor Vehicle Theft,64
2018,N2,Person Crime,Aggravated Assault,69
2018,N2,Person Crime,Rape,7
2018,N2,Person Crime,Robbery,54
2018,N2,Property Crime,Arson,1
2018,N2,Property Crime,Burglary,131
2018,N2,Property Crime,Larceny-Theft,472
2018,N2,Property Crime,Motor Vehicle Theft,69
2018,N3,Person Crime,Aggravated Assault,80
2018,N3,Person Crime,Homicide,1
2018,N3,Person Crime,Rape,12
2018,N3,Person Crime,Robbery,58
2018,N3,Property Crime,Burglary,126
2018,N3,Property Crime,Larceny-Theft,561
2018,N3,Property Crime,Motor Vehicle Theft,75
2018,O1,Person Crime,Aggravated Assault,56
2018,O1,Person Crime,Homicide,3
2018,O1,Person Crime,Robbery,41
2018,O1,Property Crime,Arson,3
2018,O1,Property Crime,Burglary,50
2018,O1,Property Crime,Larceny-Theft,519
2018,O1,Property Crime,Motor Vehicle Theft,54
2018,O2,Person Crime,Aggravated Assault,36
2018,O2,Person Crime,Rape,4
2018,O2,Person Crime,Robbery,3
2018,O2,Property Crime,Arson,4
2018,O2,Property Crime,Burglary,89
2018,O2,Property Crime,Larceny-Theft,256
2018,O2,Property Crime,Motor Vehicle Theft,51
2018,O3,Person Crime,Aggravated Assault,26
2018,O3,Person Crime,Rape,1
2018,O3,Person Crime,Robbery,20
2018,O3,Property Crime,Burglary,92
2018,O3,Property Crime,Larceny-Theft,253
2018,O3,Property Crime,Motor Vehicle Theft,84
2018,Q1,Person Crime,Aggravated Assault,30
2018,Q1,Person Crime,Rape,3
2018,Q1,Person Crime,Robbery,17
2018,Q1,Property Crime,Arson,2
2018,Q1,Property Crime,Burglary,190
2018,Q1,Property Crime,Larceny-Theft,470
2018,Q1,Property Crime,Motor Vehicle Theft,72
2018,Q2,Person Crime,Aggravated Assault,32
2018,Q2,Person Crime,Rape,1
2018,Q2,Person Crime,Robbery,13
2018,Q2,Property Crime,Arson,3
2018,Q2,Property Crime,Burglary,241
2018,Q2,Property Crime,Larceny-Theft,660
2018,Q2,Property Crime,Motor Vehicle Theft,105
2018,Q3,Person Crime,Aggravated Assault,61
2018,Q3,Person Crime,Homicide,2
2018,Q3,Person Crime,Rape,4
2018,Q3,Person Crime,Robbery,37
2018,Q3,Property Crime,Arson,1
2018,Q3,Property Crime,Burglary,230
2018,Q3,Property Crime,Larceny-Theft,808
2018,Q3,Property Crime,Motor Vehicle Theft,72
2018,R1,Person Crime,Aggravated Assault,57
2018,R1,Person Crime,Homicide,1
2018,R1,Person Crime,Rape,3
2018,R1,Person Crime,Robbery,44
2018,R1,Property Crime,Arson,1
2018,R1,Property Crime,Burglary,160
2018,R1,Property Crime,Larceny-Theft,414
2018,R1,Property Crime,Motor Vehicle Theft,147
2018,R2,Person Crime,Aggravated Assault,87
2018,R2,Person Crime,Rape,5
2018,R2,Person Crime,Robbery,69
2018,R2,Property Crime,Arson,2
2018,R2,Property Crime,Burglary,176
2018,R2,Property Crime,Larceny-Theft,679
2018,R2,Property Crime,Motor Vehicle Theft,125
2018,R3,Person Crime,Aggravated Assault,44
2018,R3,Person Crime,Homicide,1
2018,R3,Person Crime,Rape,2
2018,R3,Person Crime,Robbery,31
2018,R3,Property Crime,Arson,2
2018,R3,Property Crime,Burglary,141
2018,R3,Property Crime,Larceny-Theft,370
2018,R3,Property Crime,Motor Vehicle Theft,115
2018,S1,Person Crime,Aggravated Assault,46
2018,S1,Person Crime,Rape,7
2018,S1,Person Crime,Robbery,23
2018,S1,Property Crime,Arson,1
2018,S1,Property Crime,Burglary,94
2018,S1,Property Crime,Larceny-Theft,215
2018,S1,Property Crime,Motor Vehicle Theft,112
2018,S2,Person Crime,Aggravated Assault,67
2018,S2,Person Crime,Homicide,3
2018,S2,Person Crime,Rape,4
2018,S2,Person Crime,Robbery,38
2018,S2,Property Crime,Arson,4
2018,S2,Property Crime,Burglary,98
2018,S2,Property Crime,Larceny-Theft,189
2018,S2,Property Crime,Motor Vehicle Theft,122
2018,S3,Person Crime,Aggravated Assault,64
2018,S3,Person Crime,Homicide,1
2018,S3,Person Crime,Rape,3
2018,S3,Person Crime,Robbery,48
2018,S3,Property Crime,Arson,2
2018,S3,Property Crime,Burglary,141
2018,S3,Property Crime,Larceny-Theft,354
2018,S3,Property Crime,Motor Vehicle Theft,109
2018,U1,Person Crime,Aggravated Assault,38
2018,U1,Person Crime,Rape,5
2018,U1,Person Crime,Robbery,31
2018,U1,Property Crime,Arson,2
2018,U1,Property Crime,Burglary,354
2018,U1,Property Crime,Larceny-Theft,702
2018,U1,Property Crime,Motor Vehicle Theft,140
2018,U2,Person Crime,Aggravated Assault,69
2018,U2,Person Crime,Homicide,1
2018,U2,Person Crime,Rape,8
2018,U2,Person Crime,Robbery,40
2018,U2,Property Crime,Arson,4
2018,U2,Property Crime,Burglary,240
2018,U2,Property Crime,Larceny-Theft,624
2018,U2,Property Crime,Motor Vehicle Theft,58
2018,U3,Person Crime,Aggravated Assault,34
2018,U3,Person Crime,Rape,4
2018,U3,Person Crime,Robbery,37
2018,U3,Property Crime,Arson,1
2018,U3,Property Crime,Burglary,246
2018,U3,Property Crime,Larceny-Theft,876
2018,U3,Property Crime,Motor Vehicle Theft,79
2018,W1,Person Crime,Aggravated Assault,30
2018,W1,Person Crime,Homicide,2
2018,W1,Person Crime,Robbery,16
2018,W1,Property Crime,Arson,2
2018,W1,Property Crime,Burglary,142
2018,W1,Property Crime,Larceny-Theft,369
2018,W1,Property Crime,Motor Vehicle Theft,113
2018,W2,Person Crime,Aggravated Assault,35
2018,W2,Person Crime,Rape,4
2018,W2,Person Crime,Robbery,17
2018,W2,Property Crime,Arson,4
2018,W2,Property Crime,Burglary,208
2018,W2,Property Crime,Larceny-Theft,574
2018,W2,Property Crime,Motor Vehicle Theft,128
2018,W3,Person Crime,Aggravated Assault,27
2018,W3,Person Crime,Homicide,1
2018,W3,Person Crime,Rape,1
2018,W3,Person Crime,Robbery,6
2018,W3,Property Crime,Arson,3
2018,W3,Property Crime,Burglary,128
2018,W3,Property Crime,Larceny-Theft,447
2018,W3,Property Crime,Motor Vehicle Theft,104
2019,B1,Person Crime,Aggravated Assault,23
2019,B1,Person Crime,Rape,2
2019,B1,Person Crime,Robbery,9
2019,B1,Property Crime,Burglary,68
2019,B1,Property Crime,Larceny-Theft,204
2019,B1,Property Crime,Motor Vehicle Theft,22
2019,B2,Person Crime,Aggravated Assault,13
2019,B2,Person Crime,Homicide,1
2019,B2,Person Crime,Rape,1
2019,B2,Person Crime,Robbery,5
2019,B2,Property Crime,Burglary,78
2019,B2,Property Crime,Larceny-Theft,311
2019,B2,Property Crime,Motor Vehicle Theft,45
2019,B3,Person Crime,Aggravated Assault,9
2019,B3,Person Crime,Rape,1
2019,B3,Person Crime,Robbery,4
2019,B3,Property Crime,Burglary,90
2019,B3,Property Crime,Larceny-Theft,186
2019,B3,Property Crime,Motor Vehicle Theft,44
2019,C1,Person Crime,Aggravated Assault,5
2019,C1,Person Crime,Robbery,9
2019,C1,Property Crime,Burglary,51
2019,C1,Property Crime,Larceny-Theft,129
2019,C1,Property Crime,Motor Vehicle Theft,11
2019,C2,Person Crime,Aggravated Assault,9
2019,C2,Person Crime,Rape,1
2019,C2,Person Crime,Robbery,1
2019,C2,Property Crime,Burglary,40
2019,C2,Property Crime,Larceny-Theft,91
2019,C2,Property Crime,Motor Vehicle Theft,21
2019,C3,Person Crime,Aggravated Assault,4
2019,C3,Person Crime,Rape,1
2019,C3,Person Crime,Robbery,4
2019,C3,Property Crime,Arson,1
2019,C3,Property Crime,Burglary,19
2019,C3,Property Crime,Larceny-Theft,92
2019,C3,Property Crime,Motor Vehicle Theft,10
2019,D1,Person Crime,Aggravated Assault,20
2019,D1,Person Crime,Rape,2
2019,D1,Person Crime,Robbery,13
2019,D1,Property Crime,Arson,1
2019,D1,Property Crime,Burglary,64
2019,D1,Property Crime,Larceny-Theft,150
2019,D1,Property Crime,Motor Vehicle Theft,7
2019,D2,Person Crime,Aggravated Assault,19
2019,D2,Person Crime,Rape,1
2019,D2,Person Crime,Robbery,4
2019,D2,Property Crime,Arson,1
2019,D2,Property Crime,Burglary,56
2019,D2,Property Crime,Larceny-Theft,174
2019,D2,Property Crime,Motor Vehicle Theft,23
2019,D3,Person Crime,Aggravated Assault,18
2019,D3,Person Crime,Rape,3
2019,D3,Person Crime,Robbery,6
2019,D3,Property Crime,Burglary,45
2019,D3,Property Crime,Larceny-Theft,171
2019,D3,Property Crime,Motor Vehicle Theft,11
2019,E1,Person Crime,Aggravated Assault,28
2019,E1,Person Crime,Rape,2
2019,E1,Person Crime,Robbery,11
2019,E1,Property Crime,Arson,1
2019,E1,Property Crime,Burglary,60
2019,E1,Property Crime,Larceny-Theft,154
2019,E1,Property Crime,Motor Vehicle Theft,16
2019,E2,Person Crime,Aggravated Assault,16
2019,E2,Person Crime,Homicide,2
2019,E2,Person Crime,Rape,2
2019,E2,Person Crime,Robbery,13
2019,E2,Property Crime,Arson,1
